date,customerId,paymentPeriod,loanAmount,currencyType,evaluationChannel,interest_rate
2022-09-11,CUS38931289260,60,33341.75,USD,WEB PAGE,0.119
2022-09-11,CUS77837690360,60,16390,USD,AGENCY,0.17
2022-09-11,CUS37929998560,60,16390,USD,WEB PAGE,0.17
2022-09-11,CUS64436659536,36,15000,USD,WEB PAGE,0.175
2022-09-11,CUS17240720460,60,33000,USD,WEB PAGE,0.145
2022-09-11,CUS16048800160,60,41100,USD,WEB PAGE,0.155
2022-09-11,CUS74755750560,60,14200,USD,WEB PAGE,0.155
2022-09-11,CUS17563349060,60,50000,USD,AGENCY,0.125
2022-09-11,CUS89552885136,36,8000,USD,WEB PAGE,0.23
2022-09-11,CUS93479120648,48,40000,USD,WEB PAGE,0.105
2022-09-11,CUS86364749960,60,82100,USD,AGENCY,0.205
2022-09-11,CUS45519894560,60,75900,USD,WEB PAGE,0.105
2022-09-11,CUS74301596960,60,50000,USD,AGENCY,0.155
2022-09-11,CUS80121051360,60,40000,USD,WEB PAGE,0.155
2022-09-11,CUS18405338948,48,40000,USD,WEB PAGE,0.24
2022-09-11,CUS20113805460,60,18000,USD,WEB PAGE,0.195
2022-09-11,CUS22265284648,48,36400,USD,WEB PAGE,0.175
2022-09-11,CUS21484267736,36,5000,USD,WEB PAGE,0.185
2022-09-11,CUS12758240024,24,22000,USD,WEB PAGE,0.185
2022-09-11,CUS73406002560,60,41000,USD,WEB PAGE,0.105
2022-09-11,CUS57167712912,12,6000,USD,WEB PAGE,0.155
2022-09-11,CUS78447868360,60,95000,USD,AGENCY,0.099
2022-09-11,CUS58196512960,60,85000,USD,WEB PAGE,0.129
2022-09-11,CUS40623526836,36,20000,USD,WEB PAGE,0.099
2022-09-11,CUS70027129860,60,28000,USD,WEB PAGE,0.124
2022-09-11,CUS75322560248,48,28900,USD,WEB PAGE,0.119
2022-09-11,CUS64893623836,36,11100,USD,AGENCY,0.139
2022-09-11,CUS24152872960,60,61735.34,USD,WEB PAGE,0.109
2022-09-11,CUS98771968624,24,20000,USD,WEB PAGE,0.135
2022-09-11,CUS21988953248,48,50000,USD,WEB PAGE,0.119
2022-09-11,CUS12371648860,60,57651,USD,WEB PAGE,0.135
2022-09-11,CUS33858734112,12,8000,USD,AGENCY,0.195
2022-09-11,CUS59966481212,12,8000,USD,AGENCY,0.215
2022-09-11,CUS57627747160,60,32000,USD,WEB PAGE,0.155
2022-09-11,CUS77421685960,60,46000,USD,WEB PAGE,0.145
2022-09-11,CUS25958411524,24,42000,USD,AGENCY,0.125
2022-09-11,CUS35113107924,24,3000,USD,WEB PAGE,0.155
2022-09-11,CUS52107487048,48,25000,USD,WEB PAGE,0.135
2022-09-11,CUS42674619524,24,13615,USD,WEB PAGE,0.105
2022-09-11,CUS47286766860,60,59500,USD,AGENCY,0.105
2022-09-11,CUS68547293948,48,10000,USD,WEB PAGE,0.185
2022-09-11,CUS21239232648,48,50000,USD,WEB PAGE,0.175
2022-09-11,CUS26185719348,48,48000,USD,AGENCY,0.18
2022-09-11,CUS76729699548,48,50000,USD,WEB PAGE,0.33
2022-09-11,CUS54383178060,60,21505.87,USD,WEB PAGE,0.24
2022-09-11,CUS83645739060,60,27000,USD,WEB PAGE,0.225
2022-09-11,CUS50815340860,60,35000,USD,WEB PAGE,0.18
2022-09-11,CUS83320348724,24,25000,USD,AGENCY,0.165
2022-09-11,CUS19281306424,24,9000,USD,WEB PAGE,0.395
2022-09-11,CUS55162533136,36,2000,USD,WEB PAGE,0.19
2022-09-11,CUS66734311060,60,32500,USD,WEB PAGE,0.165
2022-09-11,CUS71249149448,48,60000,USD,WEB PAGE,0.129
2022-09-11,CUS14973723548,48,3000,USD,WEB PAGE,0.119
2022-09-11,CUS64672034136,36,40000,USD,AGENCY,0.135
2022-09-11,CUS25195002760,60,35000,USD,WEB PAGE,0.18
2022-09-11,CUS63894749348,48,32869.99,USD,WEB PAGE,0.099
2022-09-11,CUS67785268324,24,10000,USD,WEB PAGE,0.149
2022-09-11,CUS13682431224,24,8000,USD,WEB PAGE,0.15
2022-09-11,CUS33791090324,24,4504,USD,WEB PAGE,0.105
2022-09-11,CUS39069459960,60,43700,USD,AGENCY,0.115
2022-09-11,CUS77485755560,60,15000,USD,WEB PAGE,0.145
2022-09-11,CUS28491061036,36,14000,USD,WEB PAGE,0.135
2022-09-11,CUS93198473248,48,16000,USD,WEB PAGE,0.135
2022-09-11,CUS46386480760,60,67800,USD,WEB PAGE,0.14
2022-09-11,CUS92055172960,60,39500,USD,WEB PAGE,0.165
2022-09-11,CUS13991894824,24,22800,USD,WEB PAGE,0.155
2022-09-11,CUS85359847560,60,30500,USD,WEB PAGE,0.145
2022-09-11,CUS43797235812,12,1000,USD,WEB PAGE,0.21
2022-09-11,CUS28618280760,60,62183.52,USD,AGENCY,0.17
2022-09-11,CUS29357447248,48,28000,USD,AGENCY,0.24
2022-09-11,CUS96731621060,60,10000,USD,WEB PAGE,0.195
2022-09-11,CUS30519791248,48,100000,USD,WEB PAGE,0.17
2022-09-11,CUS45941246760,60,80000,USD,AGENCY,0.099
2022-09-11,CUS25682891060,60,80000,USD,WEB PAGE,0.099
2022-09-11,CUS18692350036,36,8000,USD,WEB PAGE,0.115
2022-09-11,CUS12847570824,24,20000,USD,WEB PAGE,0.14
2022-09-11,CUS13746620336,36,24864.35,USD,WEB PAGE,0.109
2022-09-11,CUS78923773060,60,15300,USD,WEB PAGE,0.135
2022-09-11,CUS21255828524,24,10000,USD,WEB PAGE,0.104
2022-09-11,CUS83174568124,24,18000,USD,AGENCY,0.165
2022-09-11,CUS63666270560,60,84000,USD,WEB PAGE,0.099
2022-09-11,CUS37255314960,60,6500,USD,WEB PAGE,0.109
2022-09-11,CUS96830193424,24,6000,USD,WEB PAGE,0.175
2022-09-11,CUS20191148060,60,132300,USD,AGENCY,0.119
2022-09-11,CUS27838945548,48,60000,USD,WEB PAGE,0.155
2022-09-11,CUS63359743212,12,3500,USD,WEB PAGE,0.175
2022-09-11,CUS20570850260,60,68000,USD,WEB PAGE,0.145
2022-09-11,CUS17865309912,12,10000,USD,WEB PAGE,0.165
2022-09-11,CUS37376874560,60,40000,USD,CONTACT CENTER,0.115
2022-09-11,CUS59519888548,48,15000,USD,WEB PAGE,0.15
2022-09-11,CUS79310332624,24,2000,USD,WEB PAGE,0.19
2022-09-11,CUS56958647260,60,12800,USD,WEB PAGE,0.105
2022-09-11,CUS29772599960,60,30000,USD,AGENCY,0.24
2022-09-11,CUS81761489360,60,11830,USD,WEB PAGE,0.19
2022-09-11,CUS51868895324,24,40000,USD,AGENCY,0.27
2022-09-11,CUS51306845960,60,124300,USD,WEB PAGE,0.155
2022-09-11,CUS19913617524,24,15000,USD,WEB PAGE,0.105
2022-09-11,CUS88188034048,48,25000,USD,WEB PAGE,0.215
2022-09-11,CUS15156935936,36,8000,USD,WEB PAGE,0.114
2022-09-11,CUS14774610448,48,20000,USD,AGENCY,0.145
2022-09-11,CUS17621789548,48,20000,USD,WEB PAGE,0.145
2022-09-11,CUS23528309948,48,15000,USD,WEB PAGE,0.099
2022-09-11,CUS77580712048,48,30000,USD,WEB PAGE,0.099
2022-09-11,CUS91172409760,60,36000,USD,WEB PAGE,0.104
2022-09-11,CUS56447432636,36,5000,USD,WEB PAGE,0.175
2022-09-11,CUS92899443760,60,40000,USD,AGENCY,0.115
2022-09-11,CUS92222483160,60,80000,USD,WEB PAGE,0.105
2022-09-11,CUS65520508912,12,2000,USD,WEB PAGE,0.11
2022-09-11,CUS72561620512,12,10000,USD,WEB PAGE,0.099
2022-09-11,CUS34693979160,60,55000,USD,WEB PAGE,0.109
2022-09-11,CUS88323044724,24,28841,USD,WEB PAGE,0.115
2022-09-11,CUS21458551448,48,11600,USD,WEB PAGE,0.155
2022-09-11,CUS49268193312,12,4500,USD,WEB PAGE,0.175
2022-09-11,CUS45376074148,48,28841,USD,AGENCY,0.115
2022-09-11,CUS43573264724,24,5000,USD,WEB PAGE,0.155
2022-09-11,CUS16814797060,60,12960,USD,WEB PAGE,0.175
2022-09-11,CUS41239863660,60,15000,USD,WEB PAGE,0.165
2022-09-11,CUS48603159324,24,5000,USD,WEB PAGE,0.145
2022-09-11,CUS50025829060,60,16000,USD,WEB PAGE,0.105
2022-09-11,CUS65115004548,48,50000,USD,WEB PAGE,0.15
2022-09-11,CUS38704731160,60,70947,USD,AGENCY,0.14
2022-09-11,CUS33041476748,48,12000,USD,WEB PAGE,0.34
2022-09-11,CUS41074857860,60,12000,USD,WEB PAGE,0.28
2022-09-11,CUS63767583460,60,19000,USD,WEB PAGE,0.33
2022-09-11,CUS25724831260,60,22000,USD,WEB PAGE,0.285
2022-09-11,CUS74139464048,48,53620,USD,WEB PAGE,0.28
2022-09-11,CUS59481062812,12,5000,USD,WEB PAGE,0.37
2022-09-11,CUS43134568624,24,3000,USD,WEB PAGE,0.28
2022-09-11,CUS30820056460,60,49000,USD,WEB PAGE,0.109
2022-09-11,CUS90678504360,60,30000,USD,WEB PAGE,0.119
2022-09-11,CUS32267616960,60,25000,USD,WEB PAGE,0.115
2022-09-11,CUS14599697436,36,7726,USD,WEB PAGE,0.129
2022-09-11,CUS31330732360,60,49200,USD,WEB PAGE,0.099
2022-09-11,CUS99539489660,60,33640.49,USD,WEB PAGE,0.125
2022-09-11,CUS95107948312,12,7000,USD,WEB PAGE,0.18
2022-09-11,CUS41343961736,36,7600,USD,WEB PAGE,0.155
2022-09-11,CUS30215436560,60,21500,USD,AGENCY,0.145
2022-09-11,CUS78190511048,48,25000,USD,WEB PAGE,0.135
2022-09-11,CUS79284907960,60,67500,USD,WEB PAGE,0.145
2022-09-11,CUS21974937460,60,4900,USD,WEB PAGE,0.155
2022-09-11,CUS28598580724,24,10000,USD,WEB PAGE,0.175
2022-09-11,CUS44526672060,60,10000,USD,WEB PAGE,0.135
2022-09-11,CUS20568305460,60,29382.77,USD,WEB PAGE,0.135
2022-09-11,CUS55953068936,36,3000,USD,WEB PAGE,0.105
2022-09-11,CUS31900320548,48,94500,USD,WEB PAGE,0.285
2022-09-11,CUS77006997848,48,10200,USD,WEB PAGE,0.33
2022-09-11,CUS92148788560,60,70000,USD,AGENCY,0.24
2022-09-11,CUS61691997636,36,8100,USD,WEB PAGE,0.145
2022-09-11,CUS43591611460,60,35900,USD,WEB PAGE,0.18
2022-09-11,CUS15726550724,24,7500,USD,WEB PAGE,0.129
2022-09-11,CUS51328327424,24,12000,USD,WEB PAGE,0.115
2022-09-11,CUS96658266060,60,25000,USD,WEB PAGE,0.105
2022-09-11,CUS79431023036,36,17343,USD,WEB PAGE,0.119
2022-09-11,CUS62161258360,60,60000,USD,WEB PAGE,0.099
2022-09-11,CUS51558277860,60,46000,USD,WEB PAGE,0.125
2022-09-11,CUS40689888648,48,50000,USD,AGENCY,0.18
2022-09-11,CUS20088540560,60,30000,USD,WEB PAGE,0.145
2022-09-11,CUS46257886160,60,60426,USD,WEB PAGE,0.115
2022-09-11,CUS55197800560,60,27000,USD,AGENCY,0.135
2022-09-11,CUS94042901148,48,25000,USD,WEB PAGE,0.155
2022-09-11,CUS95812544060,60,59700,USD,WEB PAGE,0.105
2022-09-11,CUS14854994948,48,20000,USD,AGENCY,0.33
2022-09-11,CUS98252513712,12,2300,USD,WEB PAGE,0.19
2022-09-11,CUS95913104860,60,28700,USD,WEB PAGE,0.18
2022-09-11,CUS88649554348,48,30000,USD,CONTACT CENTER,0.17
2022-09-11,CUS15452545048,48,50700,USD,WEB PAGE,0.17
2022-09-11,CUS21551365460,60,70000,USD,AGENCY,0.135
2022-09-11,CUS17791119724,24,5000,USD,WEB PAGE,0.105
2022-09-11,CUS97816704048,48,36122.92,USD,WEB PAGE,0.099
2022-09-11,CUS19288177060,60,55000,USD,WEB PAGE,0.109
2022-09-11,CUS39580477660,60,17000,USD,WEB PAGE,0.185
2022-09-11,CUS80444323460,60,80000,USD,AGENCY,0.109
2022-09-11,CUS99991577660,60,35000,USD,WEB PAGE,0.129
2022-09-11,CUS56994426860,60,30660,USD,WEB PAGE,0.129
2022-09-11,CUS59416118224,24,18004.85,USD,WEB PAGE,0.109
2022-09-11,CUS68431932760,60,18900,USD,WEB PAGE,0.11
2022-09-11,CUS16340336260,60,19200,USD,WEB PAGE,0.135
2022-09-11,CUS68830741860,60,10000,USD,WEB PAGE,0.155
2022-09-11,CUS69619457560,60,43300,USD,AGENCY,0.125
2022-09-11,CUS40457140160,60,48500,USD,WEB PAGE,0.19
2022-09-11,CUS28681840060,60,50000,USD,WEB PAGE,0.235
2022-09-11,CUS74721696860,60,40100,USD,WEB PAGE,0.225
2022-09-11,CUS49771828436,36,20000,USD,WEB PAGE,0.33
2022-09-11,CUS29813711248,48,9000,USD,WEB PAGE,0.225
2022-09-11,CUS60585423548,48,53620,USD,AGENCY,0.28
2022-09-11,CUS73445438924,24,11000,USD,WEB PAGE,0.225
2022-09-11,CUS33565326136,36,19950,USD,AGENCY,0.2
2022-09-11,CUS69920230424,24,5000,USD,AGENCY,0.34
2022-09-11,CUS21108828924,24,5000,USD,WEB PAGE,0.34
2022-09-11,CUS63738480424,24,10000,USD,AGENCY,0.305
2022-09-11,CUS74295635248,48,54700,USD,WEB PAGE,0.165
2022-09-11,CUS98427170548,48,25000,USD,WEB PAGE,0.305
2022-09-11,CUS59067611048,48,10000,USD,WEB PAGE,0.2
2022-09-11,CUS74751222712,12,6700,USD,AGENCY,0.109
2022-09-11,CUS85271409248,48,35000,USD,AGENCY,0.139
2022-09-11,CUS57880145960,60,50000,USD,WEB PAGE,0.124
2022-09-11,CUS29447215260,60,45900,USD,WEB PAGE,0.104
2022-09-11,CUS41125904660,60,47085,USD,WEB PAGE,0.104
2022-09-11,CUS56138045960,60,40000,USD,AGENCY,0.139
2022-09-11,CUS92904281960,60,30000,USD,AGENCY,0.099
2022-09-11,CUS67215091460,60,44856.25,USD,AGENCY,0.119
2022-09-11,CUS55676480660,60,10000,USD,WEB PAGE,0.129
2022-09-11,CUS25249109736,36,20000,USD,AGENCY,0.19
2022-09-11,CUS38236484460,60,28300,USD,WEB PAGE,0.125
2022-09-11,CUS93389236636,36,30000,USD,WEB PAGE,0.145
2022-09-11,CUS89323676760,60,25100,USD,WEB PAGE,0.15
2022-09-11,CUS76230621524,24,1600,USD,WEB PAGE,0.21
2022-09-11,CUS88753185648,48,15124.48,USD,AGENCY,0.285
2022-09-11,CUS50348558112,12,5500,USD,WEB PAGE,0.285
2022-09-11,CUS52292023260,60,43300,USD,WEB PAGE,0.225
2022-09-11,CUS41579928148,48,12150,USD,AGENCY,0.28
2022-09-11,CUS70358213036,36,10000,USD,WEB PAGE,0.285
2022-09-11,CUS88847309360,60,23400,USD,WEB PAGE,0.105
2022-09-11,CUS39267839724,24,6500,USD,WEB PAGE,0.195
2022-09-11,CUS76658622460,60,80000,USD,AGENCY,0.165
2022-09-11,CUS62232274160,60,30000,USD,WEB PAGE,0.2
2022-09-11,CUS42070521048,48,12000,USD,WEB PAGE,0.195
2022-09-11,CUS31542586924,24,10000,USD,WEB PAGE,0.275
2022-09-11,CUS40591597548,48,19448.51,USD,AGENCY,0.32
2022-09-11,CUS24042432260,60,50600,USD,WEB PAGE,0.165
2022-09-11,CUS33426770460,60,70000,USD,WEB PAGE,0.099
2022-09-11,CUS68754909560,60,37000,USD,WEB PAGE,0.115
2022-09-11,CUS25364319660,60,22000,USD,WEB PAGE,0.149
2022-09-11,CUS38110634260,60,32700,USD,WEB PAGE,0.114
2022-09-11,CUS32507767012,12,1000,USD,WEB PAGE,0.104
2022-09-11,CUS32453325660,60,18000,USD,WEB PAGE,0.099
2022-09-11,CUS46373886760,60,20000,USD,WEB PAGE,0.119
2022-09-11,CUS57816654160,60,54460,USD,WEB PAGE,0.109
2022-09-11,CUS41344755860,60,19600,USD,WEB PAGE,0.114
2022-09-11,CUS17039313124,24,10000,USD,WEB PAGE,0.099
2022-09-11,CUS87070731060,60,90000,USD,WEB PAGE,0.125
2022-09-11,CUS75909060360,60,78300,USD,AGENCY,0.099
2022-09-11,CUS27124816360,60,23000,USD,WEB PAGE,0.104
2022-09-11,CUS17200584360,60,100000,USD,AGENCY,0.165
2022-09-11,CUS51765663660,60,12500,USD,WEB PAGE,0.135
2022-09-11,CUS89022919160,60,28000,USD,WEB PAGE,0.135
2022-09-11,CUS28114545524,24,5500,USD,WEB PAGE,0.155
2022-09-11,CUS85344634960,60,18643.35,USD,WEB PAGE,0.23
2022-09-11,CUS13775398960,60,24000,USD,AGENCY,0.225
2022-09-11,CUS87827858124,24,5695,USD,AGENCY,0.28
2022-09-11,CUS50567709160,60,70000,USD,AGENCY,0.109
2022-09-11,CUS66370897760,60,48999,USD,WEB PAGE,0.124
2022-09-11,CUS16525261248,48,21000,USD,WEB PAGE,0.099
2022-09-11,CUS25028709660,60,27392,USD,WEB PAGE,0.104
2022-09-11,CUS71647812148,48,22000,USD,WEB PAGE,0.13
2022-09-11,CUS18573656348,48,10000,USD,WEB PAGE,0.099
2022-09-11,CUS19353491624,24,7000,USD,WEB PAGE,0.235
2022-09-11,CUS48502364624,24,10206.51,USD,WEB PAGE,0.24
2022-09-11,CUS73779793136,36,16500,USD,WEB PAGE,0.105
2022-09-11,CUS51969885148,48,28500,USD,AGENCY,0.165
2022-09-11,CUS87723761236,36,25000,USD,WEB PAGE,0.24
2022-09-11,CUS68791735460,60,29300,USD,WEB PAGE,0.185
2022-09-11,CUS40453301248,48,65290,USD,WEB PAGE,0.2
2022-09-11,CUS84368202460,60,46400,USD,WEB PAGE,0.17
2022-09-11,CUS91174563636,36,5000,USD,WEB PAGE,0.18
2022-09-11,CUS42503750436,36,15000,USD,WEB PAGE,0.24
2022-09-11,CUS34198627336,36,18000,USD,WEB PAGE,0.24
2022-09-11,CUS56348093324,24,9000,USD,WEB PAGE,0.175
2022-09-11,CUS48742691260,60,23052,USD,WEB PAGE,0.124
2022-09-11,CUS61652679048,48,6823.73,USD,WEB PAGE,0.149
2022-09-11,CUS82388117860,60,40000,USD,WEB PAGE,0.099
2022-09-11,CUS98142329560,60,36000,USD,AGENCY,0.119
2022-09-11,CUS62169752748,48,29300,USD,WEB PAGE,0.109
2022-09-11,CUS43003039960,60,60000,USD,WEB PAGE,0.099
2022-09-11,CUS60848156960,60,100000,USD,AGENCY,0.099
2022-09-11,CUS80508958260,60,16000,USD,WEB PAGE,0.145
2022-09-11,CUS95062417860,60,95700,USD,AGENCY,0.105
2022-09-11,CUS91719174760,60,20400,USD,WEB PAGE,0.165
2022-09-11,CUS46011268460,60,70000,USD,WEB PAGE,0.155
2022-09-11,CUS49400930260,60,75000,USD,WEB PAGE,0.105
2022-09-11,CUS70999018312,12,6000,USD,WEB PAGE,0.225
2022-09-11,CUS53797126924,24,5000,USD,WEB PAGE,0.245
2022-09-11,CUS43327417636,36,6000,USD,WEB PAGE,0.245
2022-09-11,CUS59368389760,60,20000,USD,WEB PAGE,0.23
2022-09-11,CUS86400708148,48,8860,USD,WEB PAGE,0.175
2022-09-11,CUS32956061260,60,54579.37,USD,WEB PAGE,0.165
2022-09-11,CUS99225620512,12,2000,USD,WEB PAGE,0.104
2022-09-11,CUS57801659860,60,29700,USD,WEB PAGE,0.125
2022-09-11,CUS14296102012,12,5500,USD,WEB PAGE,0.104
2022-09-11,CUS39579403348,48,40000,USD,WEB PAGE,0.099
2022-09-11,CUS59712563136,36,29000,USD,WEB PAGE,0.114
2022-09-11,CUS16497299212,12,3000,USD,WEB PAGE,0.12
2022-09-11,CUS56428126236,36,12000,USD,WEB PAGE,0.155
2022-09-11,CUS36067906860,60,20300,USD,WEB PAGE,0.145
2022-09-11,CUS38658801824,24,9460,USD,WEB PAGE,0.125
2022-09-11,CUS45241019848,48,20000,USD,WEB PAGE,0.18
2022-09-11,CUS77983126836,36,22000,USD,WEB PAGE,0.195
2022-09-11,CUS85042948636,36,29900,USD,AGENCY,0.245
2022-09-11,CUS90016796424,24,15000,USD,WEB PAGE,0.105
2022-09-11,CUS49337549112,12,10500,USD,WEB PAGE,0.24
2022-09-11,CUS37391204860,60,68800,USD,WEB PAGE,0.105
2022-09-11,CUS38025625748,48,40000,USD,WEB PAGE,0.195
2022-09-11,CUS89980427648,48,15100,USD,WEB PAGE,0.205
2022-09-11,CUS77207523660,60,40000,USD,AGENCY,0.175
2022-09-11,CUS98108182660,60,55000,USD,WEB PAGE,0.145
2022-09-11,CUS69937982524,24,12500,USD,WEB PAGE,0.125
2022-09-11,CUS27572973536,36,55000,USD,WEB PAGE,0.104
2022-09-11,CUS59589271636,36,7000,USD,WEB PAGE,0.184
2022-09-11,CUS44951885236,36,12000,USD,WEB PAGE,0.119
2022-09-11,CUS76272741912,12,5500,USD,WEB PAGE,0.105
2022-09-11,CUS95157855748,48,17450,USD,WEB PAGE,0.099
2022-09-11,CUS82281109960,60,45000,USD,WEB PAGE,0.099
2022-09-11,CUS32353789736,36,10000,USD,WEB PAGE,0.17
2022-09-11,CUS42568059360,60,56000,USD,CONTACT CENTER,0.109
2022-09-11,CUS71249618736,36,33000,USD,WEB PAGE,0.109
2022-09-11,CUS43442508636,36,35000,USD,WEB PAGE,0.159
2022-09-11,CUS40452903460,60,33000,USD,WEB PAGE,0.145
2022-09-11,CUS82448165612,12,8000,USD,WEB PAGE,0.135
2022-09-11,CUS37278042124,24,10003.5,USD,WEB PAGE,0.125
2022-09-11,CUS26856328560,60,26000,USD,WEB PAGE,0.125
2022-09-11,CUS13191284460,60,34500,USD,AGENCY,0.125
2022-09-11,CUS82198628648,48,11000,USD,WEB PAGE,0.155
2022-09-11,CUS99448357860,60,25000,USD,AGENCY,0.115
2022-09-11,CUS97428685312,12,8000,USD,AGENCY,0.155
2022-09-11,CUS85260279148,48,16000,USD,AGENCY,0.33
2022-09-11,CUS14828216548,48,34300,USD,WEB PAGE,0.105
2022-09-11,CUS15982826260,60,50000,USD,AGENCY,0.105
2022-09-11,CUS23727897136,36,24000,USD,WEB PAGE,0.105
2022-09-11,CUS58311849060,60,15989,USD,WEB PAGE,0.15
2022-09-11,CUS84031163024,24,5000,USD,WEB PAGE,0.24
2022-09-11,CUS70426164724,24,12000,USD,WEB PAGE,0.17
2022-09-11,CUS90379914260,60,140000,USD,AGENCY,0.105
2022-09-11,CUS80043780248,48,40000,USD,WEB PAGE,0.115
2022-09-11,CUS77587805560,60,70000,USD,WEB PAGE,0.155
2022-09-11,CUS16311087160,60,90000,USD,AGENCY,0.109
2022-09-11,CUS33671870660,60,18390,USD,WEB PAGE,0.119
2022-09-11,CUS53199079012,12,2200,USD,WEB PAGE,0.144
2022-09-11,CUS24052988236,36,30000,USD,WEB PAGE,0.115
2022-09-11,CUS59356029960,60,80000,USD,AGENCY,0.155
2022-09-11,CUS39429470924,24,10000,USD,AGENCY,0.135
2022-09-11,CUS58637100060,60,13900,USD,WEB PAGE,0.145
2022-09-11,CUS23057924660,60,36000,USD,WEB PAGE,0.125
2022-09-11,CUS32913181060,60,140000,USD,WEB PAGE,0.115
2022-09-11,CUS70321833560,60,10400,USD,WEB PAGE,0.135
2022-09-11,CUS94488468024,24,9050,USD,WEB PAGE,0.245
2022-09-11,CUS95706126036,36,4000,USD,WEB PAGE,0.285
2022-09-11,CUS38540832836,36,15260,USD,WEB PAGE,0.23
2022-09-11,CUS82390131760,60,40000,USD,WEB PAGE,0.23
2022-09-11,CUS73831054948,48,15000,USD,WEB PAGE,0.35
2022-09-11,CUS17452153260,60,43655,USD,WEB PAGE,0.099
2022-09-11,CUS83688977136,36,16300,USD,WEB PAGE,0.125
2022-09-11,CUS77685099260,60,51582,USD,WEB PAGE,0.099
2022-09-11,CUS61433871760,60,29900,USD,WEB PAGE,0.125
2022-09-11,CUS53200000636,36,20000,USD,AGENCY,0.099
2022-09-11,CUS38310597460,60,23000,USD,WEB PAGE,0.104
2022-09-11,CUS47718507424,24,6000,USD,WEB PAGE,0.114
2022-09-11,CUS33526513836,36,20000,USD,WEB PAGE,0.099
2022-09-11,CUS74797460060,60,40000,USD,WEB PAGE,0.105
2022-09-11,CUS52886033324,24,25000,USD,AGENCY,0.105
2022-09-11,CUS12769105448,48,27000,USD,WEB PAGE,0.105
2022-09-11,CUS40154875412,12,2500,USD,WEB PAGE,0.145
2022-09-11,CUS62291445348,48,25000,USD,WEB PAGE,0.155
2022-09-11,CUS51725231560,60,83000,USD,WEB PAGE,0.125
2022-09-11,CUS64060650848,48,10500,USD,WEB PAGE,0.175
2022-09-11,CUS96587609436,36,6000,USD,WEB PAGE,0.155
2022-09-11,CUS66548868724,24,5000,USD,WEB PAGE,0.17
2022-09-11,CUS71849071812,12,5500,USD,AGENCY,0.225
2022-09-11,CUS63772872524,24,2000,USD,WEB PAGE,0.27
2022-09-11,CUS32063056248,48,25000,USD,WEB PAGE,0.33
2022-09-11,CUS23888149460,60,15200,USD,WEB PAGE,0.165
2022-09-11,CUS73661790260,60,43690,USD,WEB PAGE,0.105
2022-09-11,CUS68250912560,60,27000,USD,WEB PAGE,0.155
2022-09-11,CUS76110076660,60,135000,USD,WEB PAGE,0.119
2022-09-11,CUS16801808636,36,22000,USD,WEB PAGE,0.135
2022-09-11,CUS45360167160,60,120000,USD,WEB PAGE,0.105
2022-09-11,CUS71047101224,24,12000,USD,WEB PAGE,0.129
2022-09-11,CUS88497680160,60,34653,USD,WEB PAGE,0.124
2022-09-11,CUS11766959336,36,12500,USD,WEB PAGE,0.135
2022-09-11,CUS29612294360,60,40000,USD,WEB PAGE,0.145
2022-09-11,CUS14401893824,24,20000,USD,WEB PAGE,0.24
2022-09-11,CUS82078802060,60,16500,USD,WEB PAGE,0.24
2022-09-11,CUS27535459236,36,30000,USD,WEB PAGE,0.28
2022-09-11,CUS98279694124,24,10000,USD,AGENCY,0.205
2022-09-11,CUS77541651236,36,130000,USD,AGENCY,0.24
2022-09-11,CUS14270783824,24,8000,USD,WEB PAGE,0.215
2022-09-11,CUS16653317012,12,3000,USD,WEB PAGE,0.14
2022-09-11,CUS98555162760,60,40700,USD,WEB PAGE,0.099
2022-09-11,CUS47550113736,36,16000,USD,WEB PAGE,0.119
2022-09-11,CUS99970901836,36,20000,USD,WEB PAGE,0.104
2022-09-11,CUS12916289660,60,60000,USD,WEB PAGE,0.099
2022-09-11,CUS94530765960,60,41000,USD,WEB PAGE,0.099
2022-09-11,CUS94778904324,24,8319.52,USD,WEB PAGE,0.15
2022-09-11,CUS37037061936,36,30000,USD,WEB PAGE,0.135
2022-09-11,CUS44619969760,60,35300,USD,WEB PAGE,0.19
2022-09-11,CUS95478270760,60,57000,USD,WEB PAGE,0.24
2022-09-11,CUS52252635836,36,167000,USD,AGENCY,0.1
2022-09-11,CUS34815822236,36,167000,USD,AGENCY,0.1
2022-09-11,CUS78511980060,60,43900,USD,WEB PAGE,0.16
2022-09-11,CUS76663511248,48,40000,USD,WEB PAGE,0.17
2022-09-11,CUS33115374836,36,50000,USD,WEB PAGE,0.16
2022-09-11,CUS83812190260,60,35000,USD,WEB PAGE,0.145
2022-09-11,CUS38087890560,60,41200,USD,AGENCY,0.109
2022-09-11,CUS30420042748,48,15000,USD,WEB PAGE,0.099
2022-09-11,CUS45256935960,60,26500,USD,WEB PAGE,0.099
2022-09-11,CUS23676618360,60,33500,USD,WEB PAGE,0.105
2022-09-11,CUS62814321160,60,50000,USD,WEB PAGE,0.155
2022-09-11,CUS29864982160,60,11000,USD,WEB PAGE,0.125
2022-09-11,CUS14792898848,48,15000,USD,WEB PAGE,0.16
2022-09-11,CUS36043526712,12,5000,USD,WEB PAGE,0.245
2022-09-11,CUS18918876260,60,13461,USD,WEB PAGE,0.24
2022-09-11,CUS56499642860,60,60000,USD,AGENCY,0.21
